message_id,event_id,client_id,message_order,speaker,text,event_type,lifecycle_stage,product,topic,sentiment,event_date
message_60d57374fc38,event_de84b1891874,C020,2,operator,Давайте оформим дополнительный продукт и учтем ваш текущий профиль.,repeat_purchase,повторная покупка,Кредитная карта,оформление продукта,positive,2025-01-17
message_88f57048c3f7,event_de84b1891874,C020,3,client,"Уточните, пожалуйста, это повлияет на мои текущие продукты?",repeat_purchase,повторная покупка,Кредитная карта,оформление продукта,positive,2025-01-17
message_5f01ec6392ff,event_de84b1891874,C020,4,operator,"По этому обращению указан статус «completed», оценка удовлетворенности будет учтена.",repeat_purchase,повторная покупка,Кредитная карта,оформление продукта,positive,2025-01-17
message_7927cf378c47,event_93300e115221,C021,1,client,После последнего опыта я хочу уйти из банка.,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_9451908a411b,event_93300e115221,C021,2,operator,"Мне жаль, что вы приняли такое решение. Я помогу корректно завершить обслуживание.",churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_451bc6ff679a,event_93300e115221,C021,3,client,Мне удобнее продолжить общение через канал «мобильное приложение».,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_e6d481a73c1c,event_93300e115221,C021,4,operator,Я вижу историю клиента и учитываю этап «уход клиента».,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_ce349dfdea9f,event_93300e115221,C021,5,system,Системное уведомление: настроение обращения определено как «negative».,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_9cf889ef94a7,event_93300e115221,C021,6,client,Меня зовут Веселов Олег Евстигнеевич. Прошу учесть мой прошлый опыт и текущий продукт.,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_cf69c5687e45,event_93300e115221,C021,7,system,Системное уведомление: тема обращения классифицирована как «комиссия».,churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_4d45f3d12b55,event_93300e115221,C021,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",churn,уход клиента,Ипотека,комиссия,negative,2024-09-22
message_a167988ddee5,event_fac32dcf828f,C021,1,client,Меня не устраивает качество обслуживания. Тема обращения: просрочка платежа.,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_c43c31c14575,event_fac32dcf828f,C021,2,operator,"Давайте подробно опишем проблему, чтобы ее можно было проверить.",complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_f381ddef8567,event_fac32dcf828f,C021,3,client,Я хочу понимать сроки и что будет происходить дальше.,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_8a7d768b8187,event_fac32dcf828f,C021,4,system,Системное уведомление: клиенту присвоен статус обращения «escalated».,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_087ee1905f84,event_fac32dcf828f,C021,5,client,Меня зовут Веселов Олег Евстигнеевич. Прошу учесть мой прошлый опыт и текущий продукт.,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_29eee1585556,event_fac32dcf828f,C021,6,operator,Я вижу историю клиента и учитываю этап «жалоба».,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_9476415b3a80,event_fac32dcf828f,C021,7,system,Системное уведомление: настроение обращения определено как «neutral».,complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_ff698d3d545b,event_fac32dcf828f,C021,8,operator,"По этому обращению указан статус «escalated», оценка удовлетворенности будет учтена.",complaint,жалоба,Ипотека,просрочка платежа,neutral,2024-09-04
message_1c90a4556a0c,event_1e79f3245984,C022,1,client,"Подскажите, пожалуйста, как правильно действовать по теме «комиссия».",usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_2f3ccb4cf2d3,event_1e79f3245984,C022,2,operator,Я помогу разобраться с использованием продукта.,usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_5bc7e745abd1,event_1e79f3245984,C022,3,client,Я хочу понимать сроки и что будет происходить дальше.,usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_e3c718c27434,event_1e79f3245984,C022,4,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_dd83fef295d1,event_1e79f3245984,C022,5,system,Системное уведомление: обращение зарегистрировано и связано с продуктом «Инвестиционный счет».,usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_e2ea1d07c388,event_1e79f3245984,C022,6,operator,"По этому обращению указан статус «completed», оценка удовлетворенности будет учтена.",usage,использование продукта,Инвестиционный счет,комиссия,positive,2024-09-21
message_955c709a4acb,event_4e7ae3596ec3,C022,1,client,"Не вижу смысла продолжать обслуживание, хочу завершить отношения с банком.",churn,уход клиента,Дебетовая карта,комиссия,negative,2024-11-13
message_9d99b11fd234,event_4e7ae3596ec3,C022,2,operator,Сейчас оформим завершение обслуживания и подтвердим финальный статус.,churn,уход клиента,Дебетовая карта,комиссия,negative,2024-11-13
message_1199e3ae5cdd,event_4e7ae3596ec3,C022,3,client,Мне удобнее продолжить общение через канал «чат».,churn,уход клиента,Дебетовая карта,комиссия,negative,2024-11-13
message_942442c06253,event_4e7ae3596ec3,C022,4,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",churn,уход клиента,Дебетовая карта,комиссия,negative,2024-11-13
message_52de040e9936,event_eaa1eb95ebd7,C022,1,client,Хочу оставить жалобу. По продукту «Инвестиционный счет» возникла неприятная ситуация.,complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_4f1217ce4c3b,event_eaa1eb95ebd7,C022,2,operator,Понимаю ваше недовольство. Зафиксирую обращение и передам его в работу.,complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_cda1375b7c3e,event_eaa1eb95ebd7,C022,3,client,"Уточните, пожалуйста, это повлияет на мои текущие продукты?",complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_5ba11f52f734,event_eaa1eb95ebd7,C022,4,operator,Я вижу историю клиента и учитываю этап «жалоба».,complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_4d808781ce4d,event_eaa1eb95ebd7,C022,5,client,Меня зовут Сысоева Татьяна Кузьминична. Прошу учесть мой прошлый опыт и текущий продукт.,complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_0e1df40f073b,event_eaa1eb95ebd7,C022,6,operator,"По этому обращению указан статус «resolved», оценка удовлетворенности будет учтена.",complaint,жалоба,Инвестиционный счет,ошибка в приложении,negative,2024-10-14
message_9524c54fbb8e,event_005dbb194333,C023,1,client,"Здравствуйте. Подскажите, пожалуйста, что важно знать про «Потребительский кредит»?",introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_1ccc0a3752fa,event_005dbb194333,C023,2,operator,"Добрый день. Сейчас поясню, как устроен продукт и какие шаги нужны.",introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_c0dfb4bb8bb3,event_005dbb194333,C023,3,client,Можно ли получить подтверждение после завершения операции?,introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_78dfbfea49fc,event_005dbb194333,C023,4,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_350c4d9d4677,event_005dbb194333,C023,5,system,Системное уведомление: настроение обращения определено как «positive».,introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_67b9821f1543,event_005dbb194333,C023,6,system,Системное уведомление: клиенту присвоен статус обращения «completed».,introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_4caec813e3c5,event_005dbb194333,C023,7,operator,Я зафиксировал обращение. Статус сейчас: completed.,introduction,знакомство,Потребительский кредит,оформление продукта,positive,2024-12-06
message_a7c595b179da,event_5b7c198b3863,C023,1,client,"Помогите разобраться, подойдет ли мне «Ипотека».",consultation,консультация,Ипотека,консультация по тарифам,neutral,2025-02-15
message_3c3f32c1b98c,event_5b7c198b3863,C023,2,operator,Сейчас отвечу по тарифам и помогу выбрать следующий шаг.,consultation,консультация,Ипотека,консультация по тарифам,neutral,2025-02-15
message_68bd51afacdf,event_5b7c198b3863,C023,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",consultation,консультация,Ипотека,консультация по тарифам,neutral,2025-02-15
message_86c383edd78a,event_5b7c198b3863,C023,4,client,Меня зовут Чернов Николай Фокич. Прошу учесть мой прошлый опыт и текущий продукт.,consultation,консультация,Ипотека,консультация по тарифам,neutral,2025-02-15
message_53293c1d5c40,event_5b7c198b3863,C023,5,operator,Я зафиксировал обращение. Статус сейчас: completed.,consultation,консультация,Ипотека,консультация по тарифам,neutral,2025-02-15
message_3ce25f7f96bf,event_a122f25f71aa,C023,1,client,Хочу сравнить условия по продукту «Кредитная карта» с текущими вариантами.,product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_98b8221cb003,event_a122f25f71aa,C023,2,operator,"Могу рассказать про тариф, лимиты, комиссии и порядок оформления.",product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_4606cb539224,event_a122f25f71aa,C023,3,client,Я хочу понимать сроки и что будет происходить дальше.,product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_33c70b154aad,event_a122f25f71aa,C023,4,system,Системное уведомление: настроение обращения определено как «positive».,product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_48d103f99d5b,event_a122f25f71aa,C023,5,operator,Я вижу историю клиента и учитываю этап «интерес к продукту».,product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_72e5d8cf0908,event_a122f25f71aa,C023,6,client,Меня зовут Чернов Николай Фокич. Прошу учесть мой прошлый опыт и текущий продукт.,product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_65f3d127f8f2,event_a122f25f71aa,C023,7,operator,"По этому обращению указан статус «completed», оценка удовлетворенности будет учтена.",product_interest,интерес к продукту,Кредитная карта,консультация по тарифам,positive,2025-01-20
message_90737c74c477,event_2f93c12b9343,C024,1,client,Мне интересен продукт «Страхование». Можете рассказать подробнее про консультация по тарифам?,product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_9871ae944b31,event_2f93c12b9343,C024,2,operator,Понимаю. Давайте уточним ваши цели и подберем подходящие условия.,product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_a504eb1c2faa,event_2f93c12b9343,C024,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_6d796a17eab5,event_2f93c12b9343,C024,4,system,Системное уведомление: настроение обращения определено как «positive».,product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_f7fd6314253c,event_2f93c12b9343,C024,5,client,Меня зовут Кудрявцев Иосиф Евсеевич. Прошу учесть мой прошлый опыт и текущий продукт.,product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_ad8b65d1c6ac,event_2f93c12b9343,C024,6,system,Системное уведомление: клиенту присвоен статус обращения «completed».,product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_5cc1b4496865,event_2f93c12b9343,C024,7,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",product_interest,интерес к продукту,Страхование,консультация по тарифам,positive,2025-02-04
message_e994bb4d2c6b,event_4a37e700a4c3,C024,1,client,"Здравствуйте, хочу понять, как у вас работает продукт «Потребительский кредит». Интересуют оформление продукта.",introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_52f3a96121da,event_4a37e700a4c3,C024,2,operator,"Добрый день. Сейчас поясню, как устроен продукт и какие шаги нужны.",introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_b1308902fc33,event_4a37e700a4c3,C024,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_9c0e1ef37684,event_4a37e700a4c3,C024,4,system,Системное уведомление: история взаимодействий клиента обновлена.,introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_5b57bd561c3a,event_4a37e700a4c3,C024,5,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_035160a42f3a,event_4a37e700a4c3,C024,6,client,Меня зовут Кудрявцев Иосиф Евсеевич. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_22744aac7be3,event_4a37e700a4c3,C024,7,system,Системное уведомление: настроение обращения определено как «negative».,introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_3ec475a974f3,event_4a37e700a4c3,C024,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",introduction,знакомство,Потребительский кредит,оформление продукта,negative,2025-01-05
message_91bc5e27b3c3,event_441438e60397,C025,1,client,Мне интересен продукт «Потребительский кредит». Можете рассказать подробнее про повышение лимита?,product_interest,интерес к продукту,Потребительский кредит,повышение лимита,neutral,2024-09-13
message_11add80a670c,event_441438e60397,C025,2,operator,Сейчас проверю актуальные условия для выбранного продукта.,product_interest,интерес к продукту,Потребительский кредит,повышение лимита,neutral,2024-09-13
message_3a3a518c2c4c,event_441438e60397,C025,3,client,Мне удобнее продолжить общение через канал «чат».,product_interest,интерес к продукту,Потребительский кредит,повышение лимита,neutral,2024-09-13
message_e278bad34a66,event_441438e60397,C025,4,operator,"По этому обращению указан статус «completed», оценка удовлетворенности будет учтена.",product_interest,интерес к продукту,Потребительский кредит,повышение лимита,neutral,2024-09-13
message_eaced0ec35d2,event_8f387c590f91,C025,1,client,"Здравствуйте, хочу понять, как у вас работает продукт «Дебетовая карта». Интересуют оформление продукта.",introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_3c476213fd23,event_8f387c590f91,C025,2,operator,Здравствуйте. Расскажу основные условия и помогу выбрать подходящий вариант.,introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_d2ccb685a631,event_8f387c590f91,C025,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_9acc6e8bd0cb,event_8f387c590f91,C025,4,system,Системное уведомление: настроение обращения определено как «positive».,introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_d08e3803c7b9,event_8f387c590f91,C025,5,system,Системное уведомление: клиенту присвоен статус обращения «completed».,introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_8c24c0cb5526,event_8f387c590f91,C025,6,client,Меня зовут Пахом Трифонович Денисов. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_035a65eef8dc,event_8f387c590f91,C025,7,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_c4197767835a,event_8f387c590f91,C025,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",introduction,знакомство,Дебетовая карта,оформление продукта,positive,2024-08-09
message_3e68ab7af303,event_16c059d72069,C026,1,client,Добрый день. Я впервые обращаюсь в банк и хочу узнать про «Инвестиционный счет».,introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_f9e54f73842a,event_16c059d72069,C026,2,operator,Здравствуйте. Я помогу сориентироваться по условиям и ограничениям.,introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_95b84efc030b,event_16c059d72069,C026,3,client,Мне удобнее продолжить общение через канал «телефон».,introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_f231b7f5a849,event_16c059d72069,C026,4,client,Меня зовут Кудрявцева Раиса Святославовна. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_e8981e121ca3,event_16c059d72069,C026,5,system,Системное уведомление: тема обращения классифицирована как «условия продукта».,introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_e3c153ecf2f7,event_16c059d72069,C026,6,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",introduction,знакомство,Инвестиционный счет,условия продукта,negative,2024-11-10
message_c18218b97e89,event_2ab5f4b56b35,C026,1,client,Проверяю статус проблемы по продукту «Ипотека». Есть ли решение?,problem_resolved,решение проблемы,Ипотека,техническая ошибка,neutral,2025-01-06
message_b1b288f1fc7a,event_2ab5f4b56b35,C026,2,operator,"Вопрос решен. Я расскажу, что было сделано и как проверить результат.",problem_resolved,решение проблемы,Ипотека,техническая ошибка,neutral,2025-01-06
message_f1c8c5f58317,event_2ab5f4b56b35,C026,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",problem_resolved,решение проблемы,Ипотека,техническая ошибка,neutral,2025-01-06
message_9f090b89f9b2,event_2ab5f4b56b35,C026,4,operator,Я вижу историю клиента и учитываю этап «решение проблемы».,problem_resolved,решение проблемы,Ипотека,техническая ошибка,neutral,2025-01-06
message_ca52b14c8ac4,event_2ab5f4b56b35,C026,5,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",problem_resolved,решение проблемы,Ипотека,техническая ошибка,neutral,2025-01-06
message_9a968741522e,event_ac67b3c3aba8,C026,1,client,Не получается разобраться с ситуацией по продукту «Инвестиционный счет».,support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_8c68f50984b0,event_ac67b3c3aba8,C026,2,operator,"Давайте уточним детали проблемы, чтобы быстрее помочь.",support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_a01d95b167ea,event_ac67b3c3aba8,C026,3,client,Я хочу понимать сроки и что будет происходить дальше.,support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_2521d7e97d7d,event_ac67b3c3aba8,C026,4,client,Меня зовут Кудрявцева Раиса Святославовна. Прошу учесть мой прошлый опыт и текущий продукт.,support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_12caa64eff4f,event_ac67b3c3aba8,C026,5,operator,Я вижу историю клиента и учитываю этап «вопрос в поддержку».,support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_6e8044c3457d,event_ac67b3c3aba8,C026,6,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",support_question,вопрос в поддержку,Инвестиционный счет,изменение персональных данных,positive,2024-12-22
message_9988dcadfea0,event_1984bd2072f5,C027,1,client,"Подскажите, пожалуйста, как правильно действовать по теме «изменение персональных данных».",usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_e1033bf83ed8,event_1984bd2072f5,C027,2,operator,Давайте посмотрим детали операции и найдем ответ.,usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_ca62ac220957,event_1984bd2072f5,C027,3,client,Мне удобнее продолжить общение через канал «офис».,usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_5319c79e95fe,event_1984bd2072f5,C027,4,client,Меня зовут Васильев Венедикт Витальевич. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_2dd8629f5b90,event_1984bd2072f5,C027,5,system,Системное уведомление: настроение обращения определено как «neutral».,usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_80de5e4aec93,event_1984bd2072f5,C027,6,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_dba7b190fdf1,event_1984bd2072f5,C027,7,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",usage,использование продукта,Страхование,изменение персональных данных,neutral,2025-01-18
message_b88a228c7785,event_40abdee785ad,C027,1,client,Я недоволен ситуацией по продукту «Страхование». Проблема: комиссия.,complaint,жалоба,Страхование,комиссия,negative,2025-02-17
message_41804aaa273b,event_40abdee785ad,C027,2,operator,"Давайте подробно опишем проблему, чтобы ее можно было проверить.",complaint,жалоба,Страхование,комиссия,negative,2025-02-17
message_afa502458718,event_40abdee785ad,C027,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",complaint,жалоба,Страхование,комиссия,negative,2025-02-17
message_bbe78abfb9ac,event_40abdee785ad,C027,4,operator,Отправлю вам подтверждение и краткое резюме по теме «комиссия».,complaint,жалоба,Страхование,комиссия,negative,2025-02-17
message_12bc1909077d,event_9c644e806eb3,C027,1,client,"Не вижу смысла продолжать обслуживание, хочу завершить отношения с банком.",churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_67226f6a6dba,event_9c644e806eb3,C027,2,operator,"Мне жаль, что вы приняли такое решение. Я помогу корректно завершить обслуживание.",churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_2d9cf3b6c5d9,event_9c644e806eb3,C027,3,client,Я хочу понимать сроки и что будет происходить дальше.,churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_c7a23d89b324,event_9c644e806eb3,C027,4,client,Меня зовут Васильев Венедикт Витальевич. Прошу учесть мой прошлый опыт и текущий продукт.,churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_919ae4957a15,event_9c644e806eb3,C027,5,system,Системное уведомление: тема обращения классифицирована как «комиссия».,churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_8fef1a5d897a,event_9c644e806eb3,C027,6,operator,Я вижу историю клиента и учитываю этап «уход клиента».,churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_567aba161a79,event_9c644e806eb3,C027,7,operator,Я зафиксировал обращение. Статус сейчас: lost.,churn,уход клиента,Страхование,комиссия,neutral,2025-03-31
message_5f9e970fefbb,event_047691e49e5e,C028,1,client,"Я уже обращался, но проблема с продуктом «Дебетовая карта» остается.",escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_7bc25058c0be,event_047691e49e5e,C028,2,operator,Эскалация оформлена. Специалист проверит историю обращений.,escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_58d646ceb054,event_047691e49e5e,C028,3,client,"Уточните, пожалуйста, это повлияет на мои текущие продукты?",escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_8b038de37cbd,event_047691e49e5e,C028,4,operator,Я вижу историю клиента и учитываю этап «эскалация».,escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_3484c7a3f32e,event_047691e49e5e,C028,5,client,Меня зовут Панфил Арсенович Блинов. Прошу учесть мой прошлый опыт и текущий продукт.,escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_e4db4ad1ecd6,event_047691e49e5e,C028,6,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",escalation,эскалация,Дебетовая карта,жалоба на обслуживание,negative,2024-12-25
message_22b8e426054b,event_1b8c0b245bc3,C028,1,client,Я недоволен ситуацией по продукту «Накопительный счет». Проблема: комиссия.,complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_fd394d564c17,event_1b8c0b245bc3,C028,2,operator,"Мне жаль, что вы столкнулись с такой ситуацией. Я зарегистрирую жалобу.",complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_1c16d7c9c80f,event_1b8c0b245bc3,C028,3,client,Можно ли получить подтверждение после завершения операции?,complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_67a1c0c2b9cf,event_1b8c0b245bc3,C028,4,client,Меня зовут Панфил Арсенович Блинов. Прошу учесть мой прошлый опыт и текущий продукт.,complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_4323ca571510,event_1b8c0b245bc3,C028,5,system,Системное уведомление: клиенту присвоен статус обращения «escalated».,complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_ecd8c18ac312,event_1b8c0b245bc3,C028,6,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",complaint,жалоба,Накопительный счет,комиссия,negative,2024-11-21
message_de6498ac1ae3,event_4a2a3516b6b0,C028,1,client,У меня есть вопрос по использованию продукта «Страхование».,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_8ec8b6b5a78d,event_4a2a3516b6b0,C028,2,operator,Я помогу разобраться с использованием продукта.,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_4ad667e12088,event_4a2a3516b6b0,C028,3,client,Мне удобнее продолжить общение через канал «сайт».,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_a55096e3bac0,event_4a2a3516b6b0,C028,4,client,Меня зовут Панфил Арсенович Блинов. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_aca0629387ff,event_4a2a3516b6b0,C028,5,system,Системное уведомление: настроение обращения определено как «neutral».,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_8c15d25b8a6d,event_4a2a3516b6b0,C028,6,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_4c5ac5985e1a,event_4a2a3516b6b0,C028,7,system,Системное уведомление: история взаимодействий клиента обновлена.,usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_782a109e1145,event_4a2a3516b6b0,C028,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",usage,использование продукта,Страхование,условия продукта,neutral,2024-11-10
message_29be2aceac98,event_4c40be4187ce,C028,1,client,Я уже клиент банка и хочу оформить еще один продукт: «Страхование».,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_bc9d15f5b885,event_4c40be4187ce,C028,2,operator,"Рада, что вы вернулись. Проверю доступные условия для нового продукта.",repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_dd08be6c5b85,event_4c40be4187ce,C028,3,client,Я хочу понимать сроки и что будет происходить дальше.,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_9d2980819564,event_4c40be4187ce,C028,4,system,Системное уведомление: тема обращения классифицирована как «условия продукта».,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_0b84f32b434c,event_4c40be4187ce,C028,5,client,Меня зовут Панфил Арсенович Блинов. Прошу учесть мой прошлый опыт и текущий продукт.,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_f53dfbcfc974,event_4c40be4187ce,C028,6,system,Системное уведомление: настроение обращения определено как «neutral».,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_fd70ab4d8d0b,event_4c40be4187ce,C028,7,operator,Я зафиксировал обращение. Статус сейчас: completed.,repeat_purchase,повторная покупка,Страхование,условия продукта,neutral,2025-03-21
message_f0df02efcee3,event_a8b7981d734a,C028,1,client,Проверяю статус проблемы по продукту «Кредитная карта». Есть ли решение?,problem_resolved,решение проблемы,Кредитная карта,блокировка карты,neutral,2025-01-21
message_4a9ae0bee4ff,event_a8b7981d734a,C028,2,operator,"Проверила статус: решение уже применено, сейчас объясню детали.",problem_resolved,решение проблемы,Кредитная карта,блокировка карты,neutral,2025-01-21
message_d80efeedd526,event_a8b7981d734a,C028,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",problem_resolved,решение проблемы,Кредитная карта,блокировка карты,neutral,2025-01-21
